Location,Latitude,Longitude,Elevation (m),Ground Displacement (mm/month),Slope (degrees),Rainfall (mm/week),Vegetation Cover (%),Soil Moisture Levels (%),Rock & Soil Type,Water Bodies & River Proximity (km),Temperature (°C),Backscatter Data (dB),Risk Level
Location_135,17.3728850286019,80.97495863788018,473.0412115024709,14.078524911327213,44.512902650890105,266.55416543128257,61.678360785254114,48.61304852149241,Stable,7.087543659722706,21.781725029378723,-0.931040040798802,2
Location_136,23.044928030557617,83.44590072719568,4270.913878838966,23.95895494855849,3.970329232151476,386.4190020514709,74.2881493667939,92.07396503426354,Moderate,6.056597779574844,25.9145399377394,9.788303973487212,0
Location_137,28.38754980796016,75.03164460540717,2526.217982368474,9.144960799825046,36.57482451701812,304.4151161003132,73.79173933540254,4.005911905069448,Stable,14.617592466444156,29.03361866128685,3.3315246721765206,0
Location_138,18.545258468999528,75.80805369753205,2454.8742289005754,59.54901012950251,9.370597204879113,380.3090830925352,52.14490241668801,29.14609134937939,Moderate,14.014510425685277,28.336576492879487,-13.22481103329824,0
Location_139,36.18168039890786,78.94124073003405,3002.7981448316364,55.62005807545772,42.9088526578582,281.0162006139228,6.845871933357806,20.754093620570345,Stable,11.78040181961823,20.548537152253104,-14.719257348765986,2
Location_140,35.910971553321225,68.58206473555407,4140.936733033232,32.39742781683358,40.953175693082805,119.22088345577724,37.11129384301278,23.81466536656963,Moderate,18.773296265867444,16.438214555734174,5.986986108030113,0
Location_141,15.30168657893556,77.34029580191216,1804.265118720746,50.52199766258528,27.03968774927722,42.14596890034259,92.07666084633571,90.84345518793752,Stable,6.997087683617089,-2.310901791131105,-6.674481562354872,0
Location_142,22.42020667087918,74.1319922028998,3422.2791475394115,31.25747863632253,35.51213993116558,312.72954533797423,58.4448909757426,46.806905423429015,Moderate,4.876038754203592,-3.8957077349410127,-15.888415915155337,0
Location_143,16.725470984686318,77.49742321315952,2872.086623579376,37.41514128016559,15.71750565918742,257.6596885903664,53.83319432557134,46.62994129398188,Unstable,13.118066261967993,12.898059726638234,5.866342699658144,0
Location_144,16.260374336946562,71.47310182275828,1408.4385238301645,5.3474659269609965,23.55839494664073,19.27440495731849,26.885351438219352,76.05756424552823,Moderate,3.976281218748059,11.683044531684631,4.482770587427844,0
Location_145,9.06972147328145,93.82529114145696,4405.286933140274,45.31622522980848,41.08184488552358,144.02018636039134,36.84489199165789,15.44922040049258,Stable,6.300210143668492,14.384757741950338,9.517190916914906,0
Location_146,25.67736568541701,85.21418115306741,4007.387505873948,7.662809018114089,22.96325985866069,382.71992619371446,89.53460891531692,48.72653541000508,Unstable,4.492048801497697,1.9184100444095007,7.292310601380517,0
Location_147,22.577691673636984,87.6939672551902,3326.4139898262847,49.564057815151706,17.88991326627209,200.16045828408048,66.64630475268358,42.99852141210597,Moderate,1.3830713543700246,31.908413526842185,5.553710159816248,0
Location_148,9.492883786249692,90.8859659196128,4267.850472561785,46.92168526022316,24.710622362514997,173.09165440788186,78.73870267523328,59.69106905466561,Unstable,16.549974832713467,37.848220738811946,-18.422768065669903,0
Location_149,16.08074746286173,82.45482376894266,4349.741584703032,42.52468186457859,41.41246262186092,183.0798420637176,45.43454230676552,99.95577032504386,Moderate,5.090810858433224,41.93573176870175,-16.86753891505646,0
Location_150,34.33971069303296,70.52068835453528,3570.9785859036706,2.169622831485727,16.760402368543637,83.55308960206548,63.0247219456158,76.9448894082047,Unstable,9.460550066860414,19.61811517598129,-2.930504170876315,0
Location_151,14.9472948293422,83.57608971273788,4201.365308981993,18.18770135671972,8.68807965678719,147.4828683459181,24.838360874320752,39.78657030174272,Stable,0.866305465086239,30.043284956271428,-4.055622611545374,0
Location_152,12.20195129064547,85.0183924226055,3517.6101621794896,15.786754194650571,35.60070101653904,147.92530239487064,70.54608302834863,82.75530522740469,Moderate,13.98678932505286,37.77755617179363,-6.261103565313936,0
Location_153,22.194130048049328,89.61774475134557,3432.689781625472,21.608184448291144,41.29891063540409,20.94200807498896,42.76013337033373,17.070836331248017,Moderate,6.611220046125816,15.914555554674298,-8.096320237562473,0
Location_154,36.58386316920742,80.5181268406607,3131.195753254403,5.2585648058303125,5.031873926176667,307.0270514071673,44.25455148147456,3.0463686308960125,Stable,14.8947345565842,10.470639743522218,-7.063685454070134,0
Location_155,15.019602873833511,71.69982878107135,3788.311533832442,56.217469381863765,11.993705637797236,166.6017727615516,64.93223245768817,20.444837246427305,Unstable,8.248061209357322,41.83622779267451,-2.9210619759561425,0
Location_156,27.49193087477048,76.229501268163,877.1650159360611,33.22813444274258,7.098599488049695,328.8719547265693,93.62806214689266,34.041155611425964,Stable,3.915112128112492,20.78382755385365,-19.937704471997563,0
Location_157,30.08696884453281,78.52938659556042,4416.266720074749,18.33145863948141,17.39707057910833,340.13920044795816,6.400634660862092,51.05807574595599,Stable,10.263501645640718,19.8626943295439,-12.178736776014434,0
Location_158,14.89148877577959,86.73159999861643,4372.033285951637,23.81889102445701,22.517548945270637,84.79762187946322,82.47432373470076,61.51291405411998,Unstable,2.610091192748796,3.920804828174788,-4.451608379338667,0
Location_159,29.11827410974393,84.55257083539844,243.3116868693398,26.83215243029014,37.44131684816532,262.9413928680514,29.238311041219312,91.06057172144216,Stable,8.810783197459894,0.4077507286678372,1.666482960209386,0
Location_160,18.665710848858343,78.32680505103754,4146.502077767337,36.03566000163704,32.557379244083705,188.9127216651927,44.391945450637785,50.98540095504577,Moderate,6.34610954840973,37.10534312417558,-14.77529922813811,0
Location_161,26.33686908721381,96.6089422149964,731.4623506198815,30.940765661789868,31.04642837392156,352.062695168594,2.191332877500896,50.12756446257293,Moderate,18.239191683992665,25.706658809375902,-3.593564786377012,0
Location_162,26.372361612065948,85.56746976134973,1742.0823858697952,55.16351839286504,17.61874733048272,86.29627167058165,30.1046077834313,5.024300982298213,Moderate,1.218574434414399,11.291229200972436,1.4337905165734526,0
Location_163,23.537465838168,74.87957696034384,3743.190455828878,29.817808974349816,42.072377654238,271.1252801240177,50.26312426301305,3.491155265622381,Stable,13.88034828211484,4.586810869513323,-6.661170262582859,2
Location_164,10.61840333157784,70.9516917059917,887.7234906367102,59.52948088939876,23.564358369908227,243.10084890108905,5.617607734743901,55.11599619163721,Moderate,3.655023319748718,22.77486400848157,-19.18756598989847,0
Location_165,32.2237723720879,72.43291503634563,4108.038418183405,51.08549746470575,48.95524690075773,118.12059102873312,49.10957293831652,43.81786132483445,Moderate,6.380901486644797,24.195964463056768,-6.521955246030899,0
Location_166,17.30262188418034,75.13277412315074,4177.457471992935,12.510630861440148,31.70710691478684,54.640361460469045,92.71106288584274,83.91803949802986,Moderate,8.310281261241318,5.349680062252908,-11.106653367675406,0
Location_167,13.409036801595771,72.65975982452711,2586.5918954280974,55.83571287863498,6.313237078225137,260.65590419091063,10.53932181078052,16.067958471184518,Moderate,18.160301787499485,37.5702873945737,7.889488231039849,0
Location_168,9.182479105088154,73.41044369748786,131.29077141248453,6.9819838731285655,33.8088781037717,295.4389832529323,76.44407280755044,2.49716621170496,Moderate,4.851565321476503,-0.7867816922074455,-16.261598429650178,0
Location_169,25.135895352459013,76.26775989212156,1506.4868525570726,49.0469825094715,16.25520077158495,126.25093750534,40.967105337599264,44.903876793012586,Moderate,1.8261760508934044,12.804654258321085,-0.4257213347830344,0
Location_170,27.64936649342619,73.02783426354789,3122.9419000411367,22.83739760859481,34.31635983430487,257.9330416089255,65.5173714524338,23.74785567522575,Stable,6.373792079810472,29.019220688126104,-18.41840700996497,0
Location_171,8.481047038907828,94.00619731416631,4907.812272334375,52.67845922670417,3.482057408120287,158.0523630446013,26.02365979852293,4.961437333883745,Moderate,2.093519410710667,8.706018190960034,-6.6148868656191055,0
Location_172,22.85069869067915,70.32677862418763,3195.886282381675,52.083401406447024,8.74407185879797,285.28275331304707,15.949226254135828,72.4598286847629,Moderate,2.57192971921105,36.38375973906359,-3.3806153833975827,0
Location_173,14.5683774807402,83.21083029753738,1373.037547214383,48.35552400705727,42.78686294528932,79.68610995762124,16.046261427122644,11.159299995724748,Unstable,11.477011959500532,31.993391330020174,-11.061352060494036,0
Location_174,26.710010921874044,79.90150798270018,3206.6279451880955,47.40182617842368,11.358977851175744,356.08600105446976,7.049194564314465,60.83195000077717,Stable,1.2180386619898664,34.45114222740671,-6.347730934388467,0
Location_175,13.05662644114475,96.48897989034958,2745.928360607692,18.280748345882447,41.852056262147,114.96383858623189,18.564670490124303,28.104975016688915,Stable,0.6186176278713207,0.9553267938358134,-15.09338616409438,0
Location_176,28.037194404971512,71.24912816287352,3921.242436240604,4.855156983075131,13.96380442272052,147.11439510246117,66.42193849889682,17.3496050355022,Stable,14.288282029409956,2.0273563997771458,-10.876284515958917,0
Location_177,19.215325042715584,79.53781237232651,624.2051302520962,24.17881072590969,32.144095502935386,23.236780832139917,88.16906118435081,37.97515229193175,Stable,7.23294189682089,9.32368688722918,-1.3668102526939094,0
Location_178,35.1651696733653,96.1146425649857,3829.036722259937,10.41147089919052,34.70752867549155,44.60488492851056,81.41256855911618,80.14457762229537,Moderate,2.5075069846774656,20.903858259878053,-10.945998324165346,0
Location_179,11.988107380233805,93.09970665092544,2752.206235512941,41.6970653341477,25.632737657252648,206.34476108493124,68.51343098744842,39.20935769045727,Moderate,5.072255417194165,32.40080383497012,6.992292352266151,0
Location_180,17.890924180457496,91.69509005752911,4818.660818909074,20.765983592267133,15.265533834836564,107.0370706911886,11.043186341110268,75.07696492110557,Unstable,12.84173014704798,36.82654453804518,-1.147791270770309,0
Location_181,11.290732115977082,75.47918198430325,1775.173613589562,58.536612051594894,10.632218818554806,334.1920902968778,28.918744629594983,12.548629679915068,Unstable,5.510731342817024,30.216765797859026,-6.840529446920465,0
Location_182,34.81611493007832,72.9557400343119,3199.847276356346,38.45832464071992,1.659467728121311,5.877355461981537,30.980687532246897,77.27714196650791,Stable,9.89042250240816,41.42984407653192,-18.837291933374527,0
Location_183,33.44284124804845,87.39065337780849,4666.937716999086,49.34883381806166,15.19732006203619,151.6376194687745,24.99569463976212,23.693332490664865,Unstable,2.4339061345334456,31.937175480796512,-5.013549943859863,0
Location_184,15.480307203739512,94.9519036847,602.2976671543283,7.951480364510905,32.65813952656415,134.93821870763708,51.50056597097231,67.73931298888728,Unstable,11.76187275210894,10.313394350230736,2.9432872637526764,1
Location_185,27.139537334991196,84.14612389740397,4692.41958745861,51.72086893635736,46.91524092242413,7.731052367040414,53.55538148796726,56.57815548409963,Stable,6.321553676865282,8.25406421692863,-12.033272059627592,0
Location_186,31.69944380583526,84.57676799462709,3470.6400392739856,55.36543143080366,43.5602241131526,49.74735960020409,35.68859751711102,92.91447172116874,Stable,12.539368690574332,29.80962251505449,4.203207089463021,0
Location_187,24.100823536384407,76.11939371614824,432.4015896153424,29.223715129136156,38.30323882676513,165.45706996745412,35.3789158736436,38.73225179753141,Unstable,16.16789764608046,4.643528434480714,-12.445797018473556,0
Location_188,23.35986677232419,90.31529506256618,1574.7214780393997,36.37517626505865,39.42236716266493,197.14583377897864,82.85555979060814,6.616518883444044,Moderate,12.232928387799848,-0.3642594594865054,4.712391638524014,0
Location_189,15.0137164361131,73.42426870816817,3570.04323436188,45.88858805417973,33.249245173799764,161.71589890194764,78.92928483196856,1.9155485551252904,Unstable,5.914951251900414,21.61114374280969,-17.441949751649677,0
Location_190,10.699980266371078,77.38669785572307,430.0179471969813,10.490317635624752,13.01434287830015,212.37507136483757,30.779583168074566,82.6858560972753,Unstable,5.114874030966008,36.082078488947765,5.985511266070887,0
Location_191,34.019256980646475,80.3376567198761,2952.635254863739,30.153964587806545,45.35975153529149,238.0526699622726,91.37884438732593,52.473563766143215,Moderate,6.54841917466896,0.0689921234931763,-5.024406472000086,2
Location_192,34.11212365773658,82.72070098184919,1794.826979069488,23.919781666338785,33.5366155952917,3.969528451134252,95.2815017002506,77.52440518349492,Moderate,3.292410264730097,34.59456618978646,-11.10387231139214,0
Location_193,26.35994226092477,75.02988224003732,3142.486037060638,8.782439529734948,28.022031549022,185.63806378140157,32.67425420300408,23.44256000115147,Stable,3.6234370170004015,35.5786002175774,-12.046602487545536,0
Location_194,17.83186394041232,71.3302679174369,324.135965681313,22.05206533749189,5.549473460674053,385.3996963550353,35.442494879305485,34.50837455132337,Stable,15.81382203800336,19.113700004077177,-7.03968323208912,0
Location_195,18.127077663767167,85.70798123080735,4370.530350146644,4.090338563129614,22.35277719032127,207.61291205181948,50.56341534219588,3.010387221131894,Unstable,7.694651530148899,-2.1344844994756595,9.971484943109347,0
Location_196,29.052714687236943,76.37028604396741,4870.095948969245,1.548714416969219,23.017913560096314,271.0169069835813,94.11208125336736,96.14923245741122,Moderate,8.719903611411716,3.729492562359321,-13.390178196872522,0
Location_197,34.01619753862474,84.85590842125575,4847.501490899888,8.109977349289366,43.228180476133495,124.74554316675328,87.63194331423115,66.78679067008134,Stable,11.880989311336222,30.37131375809662,-16.903500533630012,0
Location_198,33.725506303688405,72.47651874295187,3773.2939755403313,57.78690669535043,27.332411009389425,309.596551261105,10.25679625835898,93.32050877593062,Unstable,11.793069903030952,30.588897249547472,-2.4489449384401425,0
Location_199,30.616390829871094,81.95306295378971,737.4225766400966,32.97177215370102,19.020027448520484,309.168592750446,39.27307432714162,26.549640742907236,Moderate,1.3475374304385146,39.91776375838327,-5.343726006792286,0
Location_200,26.618917738474345,83.445093543996,3815.48966005221,57.9493296691932,48.840016425532966,208.5184190616556,55.33711897497719,61.14636112256608,Unstable,16.630815726753312,24.134307327729143,-4.27411186810078,2
Location_201,10.440058984856416,69.50288256785038,220.4758906481274,25.94987269980792,5.536029666315784,390.4055293116854,50.313247255154,67.84999682926379,Stable,3.5465310644787884,1.2053683856888693,0.008062526716511,0
Location_202,12.6872327087438,77.7615240676237,208.40540249208652,18.70896798511557,21.12742141559723,50.22008590506135,19.38630679368927,31.754970025758844,Stable,14.461432720993376,1.0707452752486066,-11.98567790388052,0
Location_203,34.0580714672853,71.89802563123025,1685.6900738327522,30.36851177041465,2.1012337585702645,6.779065955832397,85.88167711681547,84.81092350156301,Moderate,15.453419762563332,31.056617867841183,7.319949861516655,0
Location_204,25.58644273012811,69.83787414371027,2494.351632982862,26.370701317974607,36.99520603834652,308.0632847028384,67.69407829968374,94.71614629002478,Unstable,14.297990681826274,4.189233255395058,-6.9298380163312885,0
Location_205,8.26671449688226,96.7088467393084,3874.9963472581862,6.339881055704635,45.90382760995753,322.86221494595304,83.79083748518036,88.48551176960044,Moderate,11.579552931082905,11.419274980830266,-16.127414145726146,0
Location_206,10.942674743114932,77.34826150426697,3448.1473453718754,38.44957888141237,14.001866477524471,48.0828916482305,85.87642793494722,73.90669759393725,Stable,0.2921799421776572,19.36060034609569,2.268962702018328,0
Location_207,27.24155130413362,91.48635892978442,2284.923261246067,12.962290950575976,42.91708383995604,106.23313318344243,74.83558536657398,27.7464679724954,Stable,7.207509847263413,-3.76175612119244,-0.7068694214644928,0
Location_208,8.146785931540341,75.38457898814914,1440.7706647801629,37.175277293869776,14.610911523094888,7.020945346651564,43.92106012497173,28.161604210563173,Unstable,12.096788587251623,7.440951350996594,-10.527697925478886,0
Location_209,12.663433491107462,87.76357894449396,4985.910050772784,39.0120655438892,45.53850808219576,117.32344431222587,61.054675501542455,96.3360320446038,Unstable,7.749025918450774,15.394480425364002,-1.3544382789785452,0
Location_210,23.913279891631,90.04660793680091,2188.2883809562672,9.121491187718886,37.6980951798392,309.2567495674686,16.036540611974313,1.0284495935692028,Unstable,17.26959789825626,8.981815924660312,-13.404141308930694,0
Location_211,28.064960733088103,85.27352347762749,2311.79641921541,3.6809776266400895,40.24533884207193,207.1842110850316,67.36454174749078,71.60499732421445,Moderate,6.176045506992307,1.818516373378292,-6.654819219784114,0
Location_212,26.906876525575417,81.67570946795459,901.756723839179,46.84569516410639,0.900327780022725,139.23823726731524,17.925325573928074,70.62461625552622,Unstable,5.870695849173209,31.40061288980987,6.98237566501976,0
Location_213,14.503809974356232,79.94338651027078,3994.566788874654,27.58802542615921,48.1405178537013,148.69571796253211,69.39495905101568,62.26895409497975,Unstable,5.319953861853159,35.657382758399244,-15.993973005177518,0
Location_214,28.65319741907854,78.11717972974687,3499.0429063292945,3.4898277303285474,36.33354960351616,0.5414502861872617,22.959816075396866,99.01088460868658,Stable,6.65561737921591,7.873948807186242,-8.39910650037614,0
Location_215,14.880223537407202,94.95634518318695,1181.7711026649258,59.691979030186026,15.237554769306666,119.92021102609436,11.755130015021996,31.18794357637252,Stable,11.148099286283744,33.72097473031516,4.634272741610417,0
Location_216,17.436591246618764,92.08796282584414,503.6671235176292,3.466833659781998,41.46973324294235,258.5834966551722,16.52844901429574,33.997186379324816,Unstable,14.140305885451816,14.277678220065692,9.084726982185344,0
Location_217,29.6482507484227,95.98578040932888,3434.446580166094,41.7021137315132,14.076059920746498,389.67777752654285,0.1992135219070268,7.893940294655555,Unstable,13.251358354775702,20.33428954270014,-6.382215907346122,0
Location_218,26.839354072369225,71.6046194810808,3307.1049499775627,59.020735515804816,43.6376919783064,338.8243307935598,71.87396178535302,44.27981365437375,Stable,16.15435639962959,37.80005374465764,-4.790011395699578,2
Location_219,32.62747890433116,89.19515678090568,1438.9716822912258,14.350806252955536,5.6290195205968505,9.43798585821165,73.24010490583791,26.10485262348481,Unstable,17.7182799099485,32.497684090120394,-2.8348411464869088,0
Location_220,27.07077387670996,95.2118732478101,4759.231455027011,8.534962121231771,35.184298873039786,359.4242418699357,51.493334991325945,34.338670217764424,Moderate,16.321580846867025,35.255842565808884,7.970444249011326,0
Location_221,24.48094949672868,73.25575891880415,840.1836697264112,7.283096365345734,27.03492383224552,313.2793653194504,16.13628010553837,83.45717902556277,Moderate,0.3789080674870915,1.8422583293178407,5.746203729310892,0
Location_222,10.716568267014685,69.92839175363655,2218.440525108749,18.19650885405573,4.826723509772041,312.15044942839216,8.355433751068976,93.54845135274957,Moderate,14.718359071039774,-1.5140287083135262,-14.88196626135067,0
Location_223,18.66375828872357,89.49249882941172,4723.718008821234,6.0627486606388015,12.094691412941948,183.1983036014286,1.912896643728701,18.573307200518563,Unstable,4.167991472366632,39.67023645439935,-6.897265464587751,0
Location_224,15.690868662770038,84.65972028221745,2156.6638529379998,41.52968050164792,0.6202018138657395,159.20211718180113,16.57481769652207,37.25089315534659,Stable,2.658560854159653,14.391713478554715,-6.079987154107212,0
Location_225,15.075699657993423,92.41303452598989,3228.7771435540194,3.7375078878037615,23.43839827322529,121.16629153327705,89.08555349831467,92.8630562115394,Unstable,12.76977569598271,9.393983903484042,3.672883349462701,0
Location_226,36.21730608782092,72.0533989221624,2048.212550017692,30.56532768898738,15.063263038000018,26.27794358174631,24.153684170168177,6.180846068922263,Unstable,6.394863908153898,31.234812713091223,-1.9132135218369408,0
Location_227,19.39983401533605,91.0627520439368,1443.654491508483,59.80181123117861,29.91787421488794,91.29414539747964,35.42713272172156,9.236052811137853,Stable,1.1423432674088652,36.82077982899283,-0.3733861391296109,0
Location_228,33.86935010013629,73.8471922813846,4921.490475003158,48.83821617036113,14.86189038543086,98.64145399120984,10.534548448133318,16.279098920622936,Stable,2.752594687967227,38.12448109491505,9.94599722996853,0
Location_229,26.303020153920624,72.74602234310544,2105.736630943711,36.913166293860655,14.995955575349235,193.63082788408065,22.236130474817028,59.521283412687474,Stable,0.0185883373992212,10.799857056261368,-17.751198695899607,0
Location_230,31.049527802707804,72.7637081399988,4481.086098027758,18.3752172471967,37.15965993658017,298.9777626386776,51.922457078020514,15.047227100599748,Moderate,18.064472546894145,37.6106195600837,-13.30970529398801,0
Location_231,22.57647570005057,91.62266688671008,1226.7775688663223,37.43375017749831,2.4071417989176727,189.52393135917865,60.775268309565256,96.80763814507335,Unstable,0.4923596768247718,-2.953302781282731,-7.763121878853594,0
Location_232,24.73021265416441,87.2907194001898,1144.2130497229082,31.622487834699097,45.14474975959936,23.137779778864243,24.535231416621105,44.67145272585204,Stable,4.189115390190221,-2.516925427014056,-9.566527908533384,0
Location_233,22.283013120747054,83.16889731830446,252.55700613410568,25.56500303342229,42.61319371955907,383.11592039528153,5.773215922511721,50.15179603501664,Unstable,8.325255613758147,26.175959758707723,-19.35063315959049,2
Location_234,13.66204664614329,78.40608403958157,3293.167444341837,7.842622604411968,33.39023416132033,377.0897276376449,39.10328691273987,24.66586158054065,Moderate,7.131426519016381,-1.8446815442226885,-17.246671805864725,0
Location_235,28.95111134258365,93.43881568358016,1905.7790842464296,53.196252914428,29.66107850536921,314.07581725936336,23.42033709263341,47.09602524347335,Moderate,18.234517538255517,11.230458425508075,0.4285987421072867,0
Location_236,16.14239851078482,79.38090811525643,4335.355424214222,26.987078929279352,44.615124906982615,396.5311606256882,21.955392322980195,66.19136326370115,Stable,0.8057789146908423,28.637799312346203,6.379733900876818,2
Location_237,8.705163026512162,91.68138374467574,2418.72854278863,11.677350709245903,9.266508976435722,217.7929331201052,95.98628027134552,75.11771369540428,Stable,10.24429415354103,11.863344802711318,-4.573189662020672,0
Location_238,26.718696581307867,80.73491234853634,4844.1477967821365,22.065561052637378,3.948458109541431,385.1073401012824,61.63004859257241,75.3868082709913,Unstable,13.60958925048748,3.979989072004797,-3.824267614591012,0
Location_239,13.136209702804418,78.93138845332231,1009.0750269452936,24.84778515173562,11.975508495476904,30.24201624670031,55.68784431720959,57.78911126940884,Stable,18.633959473623374,9.067531092692082,-12.347197015028618,0
Location_240,35.27329894623452,81.41771378441858,4356.2535229824925,49.65227373401246,39.72891393500952,146.27229930454854,41.57751035233219,90.43597749938571,Unstable,12.40742504247442,17.878766612521588,3.036290909011342,0
Location_241,35.66392873307503,76.73995835076012,3905.324578679535,44.01686283368412,1.7335133363241662,90.15250720270632,42.89443334301443,81.74078473061094,Stable,16.075104720235252,18.76929276777412,2.553837621017692,0
Location_242,34.531067316393006,89.68067202511128,3877.517038755855,46.15829361848039,29.14034175417448,78.333233653708,54.09050038380808,75.70481146986255,Unstable,1.674498756906968,34.150011567360096,-2.349029323470301,0
Location_243,18.73460230740789,82.57889131268189,4239.437817772749,0.6618758657188328,49.77187580956549,56.32117955707044,69.64298070361072,5.560552168046062,Unstable,7.7187902187385475,32.507661471575624,-13.620071404659717,0
Location_244,8.448241879337155,74.7341681592577,3829.017555620695,24.96923989078569,42.78480469187697,248.96545662639863,70.21460961818295,0.6877962219649314,Unstable,7.478942689581349,17.84089022780676,-17.089453452887316,2
Location_245,34.92123831504404,94.08766262496248,3168.479575993935,28.880649098119417,26.072284452179478,312.528742298922,17.169390770544958,21.244727719547296,Unstable,17.72576432911435,37.28336745493857,-18.07284272428622,0
Location_246,20.41734030120212,79.13284541982313,743.0999006436991,1.1515366093834012,3.182045464332117,231.31935976814427,50.0112752076627,66.35235939134523,Moderate,3.0274234252654986,0.7118569295697919,-2.2191180007136677,0
Location_247,36.03298975226642,83.76303297230567,259.3782795071344,15.588792524702054,41.56867571928549,58.78508383528387,41.1958095034102,41.11974888825458,Unstable,3.0377234467326053,7.767667511445074,4.751059574284,0
Location_248,35.94497933558833,94.28769121797184,4612.154454296866,45.6173893873281,29.94892540886053,324.44950797338834,87.05269662693841,40.24062592993117,Stable,6.57116299771597,36.398823175112575,5.749912953427746,0
Location_249,32.737274208553444,86.10290188150577,3121.5865411516165,8.226582343739944,5.746649852978342,254.3818828654914,63.14189212183764,88.45868882296138,Moderate,1.0893209473367516,13.899701931307654,-6.091337769696505,0
Location_250,16.539017870017986,71.39004318054256,4003.032725783264,32.1186078871555,4.69286424116781,155.2662824507982,53.25040664159818,89.55628481318388,Moderate,3.649160813049801,44.05907793969211,3.528138979201508,0
Location_251,19.167834129455837,95.25513158479076,2459.4595224114955,12.91211232103425,45.48134097182962,269.6521182144252,11.539464217891735,90.91752640535856,Unstable,19.304192770914703,18.31266407639177,8.406405890230708,2
Location_252,32.68296347398885,86.20353353907112,674.8101259157329,0.7272464786335964,33.46001314690392,103.96199169713314,60.56378893234115,31.38780765150273,Moderate,8.563678797343456,34.59678114818821,-11.74489662535796,0
Location_253,17.190738149532052,77.71226282505549,713.4103817924971,14.472087455972488,41.46433996583777,138.0768833976842,11.720390568023342,69.10558127392618,Unstable,12.640384168448728,15.115352069118597,-8.061189608577285,0
Location_254,12.915289653896682,72.03889010723823,3459.2699074219595,58.552425294603225,43.94894501411336,366.9943372527961,33.720657556575205,27.163318127436963,Stable,14.522225186892738,16.24767595312152,7.94436977790042,2
Location_255,24.147236611292158,91.02673048883858,2208.498885007368,48.092226712979375,28.58861760241611,116.20180226856816,14.284196481433186,19.060983307444975,Unstable,7.33922814014401,14.144157364209176,-9.853070980481457,0
Location_256,35.14848845066265,85.98210992192689,1082.57116083165,57.574598659262,25.872317587752065,187.99530726317465,69.20736470243689,18.463245734736923,Moderate,2.94454148821034,30.953781025540582,7.416288709653887,0
Location_257,28.184864103574217,83.47037166731333,2508.8132790330405,29.271242635581743,21.521370516049508,356.0564549584059,20.62521138361526,34.2107620863594,Stable,4.131620324435616,22.375894202999724,9.431345867633972,0
Location_258,24.531773932591584,93.92288490847776,414.623791668157,6.58417192065021,15.847329389555965,283.088540107011,39.1859373188026,42.99576197798217,Unstable,6.265329531612207,42.188905568418456,-0.1456781427672595,0
Location_259,10.818118319352289,90.8693191255114,2951.659869380554,32.87756933842158,21.729798042935588,24.8812904658811,89.56747776187787,83.09491710550684,Stable,12.721368407044514,7.544515826705238,4.506708685125048,0
Location_260,25.83520957427592,72.39857151224979,1418.0676817319786,27.26264007359765,38.69398278650782,58.921217711588135,20.431638339897027,11.98910934727121,Stable,7.965610981781088,0.0281366041722179,2.486366926632556,0
Location_261,36.71156165302364,77.0399399660709,4008.039593122222,50.66142496437696,30.09617155075658,3.136636308766727,50.78050639587792,73.49258473948942,Moderate,0.1362939580025624,14.663074254960762,0.9860277284657144,0
Location_262,12.062436441859198,75.20618505461951,1620.7735987255114,5.884954847054676,44.6261644977423,252.36871609166536,41.9271661166022,53.14549141893053,Stable,10.468143701349437,25.8356353823388,-10.792067810563022,0
Location_263,23.031559918548368,89.57444248460763,2330.5787305008257,29.29446822130669,22.169000718959385,179.06937016416734,1.8124041045729733,28.794534267599246,Moderate,18.43026783814836,38.03994684577475,-18.28716986276169,0
Location_264,33.443819085910704,68.9724406073376,156.9406455496931,9.002919881639055,30.3544789359377,53.70994036091021,79.27581135728128,49.281958453282456,Stable,16.24155222017358,12.309844334016384,-9.70844802441048,0
Location_265,29.482289914871927,84.52680086126819,454.9897501933385,19.4805556134036,31.56537765459944,383.1736484227082,6.904590631459973,29.994206977702262,Unstable,16.50422742519262,27.68933755622308,0.0080795561171989,0
Location_266,28.21345648886277,90.11130188648002,2023.218426392756,44.241424643267976,29.58485811531628,211.86388957824795,47.42550209769536,59.6081955238306,Stable,15.901160352122623,12.509934051160954,-16.924124053165958,0
Location_267,28.37203843562617,93.42620346609073,2451.7002901139053,28.561087762125997,35.13168865427582,96.75731764515568,56.06782949389499,43.38439228552442,Unstable,6.474616512208473,25.860979149722905,-19.642460510652736,0
Location_268,18.4252433853729,77.92037071276131,3040.100685784588,22.55329710874616,11.871673418740317,200.24142846188303,62.842645661458704,16.440552907887874,Unstable,15.30387667508784,39.24039735153254,-15.80922882191184,0
Location_269,16.51416348367031,91.81646183548835,1529.146635675586,23.66857671420212,25.618188877289533,271.84813309404313,68.86316293078755,11.658307455569672,Stable,2.86322715622386,6.567882112970452,1.4720777923238586,0
Location_270,31.47147350887689,71.208320371701,3505.4112420200586,27.5668061043592,5.211240140417384,30.49568718942579,25.327238352271507,54.66956820721302,Unstable,13.15432294551907,15.212082105351955,9.183811049693318,0
Location_271,31.49328844569624,92.54711646030104,4314.599746227103,47.100992630223416,19.22556638224063,109.8815260191568,0.9978776658449372,90.24130332861034,Stable,12.831371333699888,44.66325982148733,9.491940988444616,0
